11:49:15 [SESSION] logging to C:\Users\user\Documents\avigilon-ptz-dashboard\backend\logs\session-20260714-114915-9556.log
16:21:28 [DETECT] inference took 0.30s
16:21:29 [DETECT] inference took 0.28s
16:21:30 [DETECT] inference took 0.28s
16:21:31 [DETECT] inference took 0.28s
16:21:32 [DETECT] inference took 0.45s
16:21:33 [DETECT] inference took 0.31s
16:21:34 [DETECT] inference took 0.28s
16:21:35 [DETECT] inference took 0.28s
16:21:36 [DETECT] inference took 0.28s
16:21:37 [DETECT] inference took 0.31s
16:21:38 [DETECT] inference took 0.28s
16:21:39 [DETECT] inference took 0.30s
16:21:40 [DETECT] inference took 0.28s
16:21:41 [DETECT] inference took 0.28s
16:21:42 [DETECT] inference took 0.41s
16:21:43 [DETECT] inference took 0.31s
16:21:44 [DETECT] inference took 0.34s
16:21:45 [DETECT] inference took 0.25s
16:21:46 [DETECT] inference took 0.33s
16:21:47 [DETECT] inference took 0.30s
16:21:48 [DETECT] inference took 0.33s
16:21:49 [DETECT] inference took 0.33s
16:21:50 [DETECT] inference took 0.33s
16:21:50 [DETECT] inference took 0.34s
16:21:51 [DETECT] inference took 0.31s
16:21:51 [DETECT] inference took 0.33s
16:21:52 [DETECT] inference took 0.36s
16:21:52 [DETECT] inference took 0.41s
16:21:53 [DETECT] inference took 0.53s
16:21:54 [DETECT] inference took 0.34s
16:21:54 [DETECT] inference took 0.30s
16:21:54 [DETECT] inference took 0.34s
16:21:55 [DETECT] inference took 0.30s
16:21:55 [DETECT] inference took 0.31s
16:21:56 [DETECT] inference took 0.30s
16:21:56 [DETECT] inference took 0.34s
16:21:57 [DETECT] inference took 0.31s
16:21:57 [DETECT] inference took 0.38s
16:21:58 [DETECT] inference took 0.52s
16:21:59 [DETECT] inference took 0.36s
16:21:59 [DETECT] inference took 0.33s
16:21:59 [DETECT] inference took 0.34s
16:22:00 [DETECT] inference took 0.31s
16:22:00 [DETECT] inference took 0.33s
16:22:01 [DETECT] inference took 0.27s
16:22:01 [DETECT] inference took 0.33s
16:22:02 [DETECT] inference took 0.30s
16:22:02 [DETECT] inference took 0.38s
16:22:03 [DETECT] inference took 0.31s
16:22:03 [DETECT] inference took 0.31s
16:22:04 [DETECT] inference took 0.28s
16:22:04 [DETECT] inference took 0.31s
16:22:05 [DETECT] inference took 0.30s
16:22:05 [DETECT] inference took 0.31s
16:22:06 [DETECT] inference took 0.31s
16:22:06 [DETECT] inference took 0.34s
16:22:07 [DETECT] inference took 0.33s
16:22:07 [DETECT] inference took 0.33s
16:22:08 [DETECT] inference took 0.31s
16:22:08 [DETECT] inference took 0.33s
16:22:09 [DETECT] inference took 0.28s
16:22:09 [DETECT] inference took 0.33s
16:22:10 [DETECT] inference took 0.30s
16:22:10 [DETECT] inference took 0.42s
16:22:11 [DETECT] inference took 0.56s
16:22:12 [DETECT] inference took 0.34s
16:22:13 [DETECT] inference took 0.41s
16:22:13 [DETECT] inference took 0.31s
16:22:14 [DETECT] inference took 0.41s
16:22:15 [DETECT] inference took 0.33s
16:22:16 [DETECT] inference took 0.25s
16:22:17 [DETECT] inference took 0.34s
16:22:18 [DETECT] inference took 0.25s
16:22:19 [DETECT] inference took 0.23s
16:22:20 [DETECT] inference took 0.22s
16:22:21 [DETECT] inference took 0.25s
16:22:22 [DETECT] inference took 0.25s
16:22:23 [DETECT] inference took 0.24s
16:22:24 [DETECT] inference took 0.24s
16:22:25 [DETECT] inference took 0.25s
16:22:26 [DETECT] inference took 0.25s
16:22:27 [DETECT] inference took 0.27s
16:22:28 [DETECT] inference took 0.22s
16:22:29 [DETECT] inference took 0.22s
16:22:30 [DETECT] inference took 0.24s
16:22:31 [DETECT] inference took 0.22s
16:22:32 [DETECT] inference took 0.25s
16:22:33 [DETECT] inference took 0.22s
16:22:34 [DETECT] inference took 0.33s
16:22:35 [DETECT] inference took 0.36s
16:22:36 [DETECT] inference took 0.34s
16:22:37 [DETECT] inference took 0.48s
16:22:38 [DETECT] inference took 0.28s
16:22:39 [DETECT] inference took 0.28s
16:22:40 [DETECT] inference took 0.33s
16:22:41 [DETECT] inference took 0.33s
16:22:42 [DETECT] inference took 0.59s
16:22:43 [DETECT] inference took 0.42s
16:22:43 [DETECT] inference took 0.34s
16:22:44 [DETECT] inference took 0.33s
16:22:45 [DETECT] inference took 0.33s
16:22:46 [DETECT] inference took 0.38s
16:22:46 [DETECT] inference took 0.30s
16:22:47 [DETECT] inference took 0.33s
16:22:48 [DETECT] inference took 0.31s
16:22:49 [DETECT] inference took 0.33s
16:22:50 [DETECT] inference took 0.33s
16:22:51 [DETECT] inference took 0.33s
16:22:52 [DETECT] inference took 0.38s
16:22:53 [DETECT] inference took 0.31s
16:22:54 [DETECT] inference took 0.38s
16:22:55 [DETECT] inference took 0.36s
16:22:56 [DETECT] inference took 0.34s
16:22:57 [DETECT] inference took 0.33s
16:22:58 [DETECT] inference took 0.49s
16:22:59 [DETECT] inference took 0.39s
16:23:00 [DETECT] inference took 0.22s
16:23:01 [DETECT] inference took 0.20s
16:23:02 [DETECT] inference took 0.20s
16:23:03 [DETECT] inference took 0.33s
16:23:04 [DETECT] inference took 0.20s
16:23:05 [DETECT] inference took 0.20s
16:23:06 [DETECT] inference took 0.20s
16:23:07 [DETECT] inference took 0.20s
16:23:08 [DETECT] inference took 0.20s
16:23:09 [DETECT] inference took 0.22s
16:23:10 [DETECT] inference took 0.20s
16:23:11 [DETECT] inference took 0.22s
16:23:12 [DETECT] inference took 0.20s
16:23:13 [DETECT] inference took 0.20s
16:23:14 [DETECT] inference took 0.22s
16:23:15 [DETECT] inference took 0.22s
16:23:16 [DETECT] inference took 0.22s
16:23:17 [DETECT] inference took 0.22s
16:23:18 [DETECT] inference took 0.22s
16:23:19 [DETECT] inference took 0.28s
16:23:20 [DETECT] inference took 0.31s
16:23:21 [DETECT] inference took 0.31s
16:23:22 [DETECT] inference took 0.31s
16:23:23 [DETECT] inference took 0.30s
16:23:24 [DETECT] inference took 0.30s
16:23:25 [DETECT] inference took 0.30s
16:23:26 [DETECT] inference took 0.30s
16:23:27 [DETECT] inference took 0.31s
16:23:28 [DETECT] inference took 0.28s
16:23:29 [DETECT] inference took 0.41s
16:23:30 [DETECT] inference took 0.33s
16:23:31 [DETECT] inference took 0.31s
16:23:32 [DETECT] inference took 0.30s
16:23:33 [DETECT] inference took 0.28s
16:23:34 [DETECT] inference took 0.50s
16:23:35 [DETECT] inference took 0.28s
16:23:36 [DETECT] inference took 0.30s
16:23:37 [DETECT] inference took 0.31s
16:23:38 [DETECT] inference took 0.30s
16:23:39 [DETECT] inference took 0.31s
16:23:40 [DETECT] inference took 0.34s
16:23:41 [DETECT] inference took 0.31s
16:23:42 [DETECT] inference took 0.30s
16:23:43 [DETECT] inference took 0.33s
16:23:44 [DETECT] inference took 0.25s
16:23:45 [DETECT] inference took 0.22s
16:23:46 [DETECT] inference took 0.22s
16:23:47 [DETECT] inference took 0.20s
16:23:48 [DETECT] inference took 0.20s
16:23:49 [DETECT] inference took 0.22s
16:23:50 [DETECT] inference took 0.20s
16:23:51 [DETECT] inference took 0.20s
16:23:52 [DETECT] inference took 0.22s
16:23:53 [DETECT] inference took 0.19s
16:23:54 [DETECT] inference took 0.20s
16:23:55 [DETECT] inference took 0.25s
16:23:56 [DETECT] inference took 0.20s
16:23:57 [DETECT] inference took 0.22s
16:23:58 [DETECT] inference took 0.22s
16:23:59 [DETECT] inference took 0.22s
16:24:00 [DETECT] inference took 0.33s
16:24:01 [DETECT] inference took 0.20s
16:24:02 [DETECT] inference took 0.20s
16:24:03 [DETECT] inference took 0.20s
16:24:04 [DETECT] inference took 0.20s
16:24:05 [DETECT] inference took 0.49s
16:24:06 [DETECT] inference took 0.27s
16:24:07 [DETECT] inference took 0.28s
16:24:08 [DETECT] inference took 0.28s
16:24:09 [DETECT] inference took 0.27s
16:24:10 [DETECT] inference took 0.28s
16:24:11 [DETECT] inference took 0.31s
16:24:12 [DETECT] inference took 0.20s
16:24:13 [DETECT] inference took 0.20s
16:24:14 [DETECT] inference took 0.20s
16:24:15 [DETECT] inference took 0.20s
16:24:16 [DETECT] inference took 0.22s
16:24:17 [DETECT] inference took 0.20s
16:24:18 [DETECT] inference took 0.20s
16:24:19 [DETECT] inference took 0.27s
16:24:20 [DETECT] inference took 0.28s
16:24:21 [DETECT] inference took 0.44s
16:24:22 [DETECT] inference took 0.30s
16:24:23 [DETECT] inference took 0.28s
16:24:24 [DETECT] inference took 0.28s
16:24:25 [DETECT] inference took 0.20s
16:24:26 [DETECT] inference took 0.33s
16:24:27 [DETECT] inference took 0.31s
16:24:28 [DETECT] inference took 0.33s
16:24:29 [DETECT] inference took 0.31s
16:24:30 [DETECT] inference took 0.30s
16:24:31 [DETECT] inference took 0.47s
16:24:32 [DETECT] inference took 0.33s
16:24:33 [DETECT] inference took 0.33s
16:24:34 [DETECT] inference took 0.31s
16:24:35 [DETECT] inference took 0.30s
16:24:36 [DETECT] inference took 0.31s
16:24:37 [DETECT] inference took 0.31s
16:24:38 [DETECT] inference took 0.33s
16:24:39 [DETECT] inference took 0.30s
16:24:40 [DETECT] inference took 0.31s
16:24:41 [DETECT] inference took 0.30s
16:24:42 [DETECT] inference took 0.31s
16:24:43 [DETECT] inference took 0.30s
16:24:44 [DETECT] inference took 0.30s
16:24:45 [DETECT] inference took 0.31s
16:24:46 [DETECT] inference took 0.30s
16:24:47 [DETECT] inference took 0.39s
16:24:48 [DETECT] inference took 0.30s
16:24:49 [DETECT] inference took 0.34s
16:24:49 [DETECT] inference took 0.30s
16:24:50 [DETECT] inference took 0.26s
16:24:51 [DETECT] inference took 0.30s
16:24:53 [DETECT] inference took 0.48s
16:24:53 [DETECT] inference took 0.26s
16:24:54 [DETECT] inference took 0.28s
16:24:55 [DETECT] inference took 0.25s
16:24:56 [DETECT] inference took 0.25s
16:24:57 [DETECT] inference took 0.27s
16:24:58 [DETECT] inference took 0.28s
16:24:59 [DETECT] inference took 0.27s
16:25:00 [DETECT] inference took 0.27s
16:25:01 [DETECT] inference took 0.27s
16:25:02 [DETECT] inference took 0.30s
16:25:03 [DETECT] inference took 0.27s
16:25:04 [DETECT] inference took 0.27s
16:25:05 [DETECT] inference took 0.27s
16:25:06 [DETECT] inference took 0.27s
16:25:07 [DETECT] inference took 0.27s
16:25:08 [DETECT] inference took 0.28s
16:25:09 [DETECT] inference took 0.33s
16:25:10 [DETECT] inference took 0.31s
16:25:11 [DETECT] inference took 0.23s
16:25:12 [DETECT] inference took 0.22s
16:25:13 [DETECT] inference took 0.25s
16:25:14 [DETECT] inference took 0.22s
16:25:15 [DETECT] inference took 0.20s
16:25:16 [DETECT] inference took 0.22s
16:25:17 [DETECT] inference took 0.22s
16:25:18 [DETECT] inference took 0.34s
16:25:19 [DETECT] inference took 0.22s
16:25:20 [DETECT] inference took 0.22s
16:25:21 [DETECT] inference took 0.22s
16:25:22 [DETECT] inference took 0.20s
16:25:23 [DETECT] inference took 0.20s
16:25:24 [DETECT] inference took 0.22s
16:25:25 [DETECT] inference took 0.20s
16:25:26 [DETECT] inference took 0.20s
16:25:27 [DETECT] inference took 0.22s
16:25:28 [DETECT] inference took 0.20s
16:25:29 [DETECT] inference took 0.23s
16:25:30 [DETECT] inference took 0.22s
16:25:31 [DETECT] inference took 0.25s
16:25:32 [DETECT] inference took 0.25s
16:25:33 [DETECT] inference took 0.20s
16:25:34 [DETECT] inference took 0.22s
16:25:35 [DETECT] inference took 0.22s
16:25:36 [DETECT] inference took 0.20s
16:25:37 [DETECT] inference took 0.22s
16:25:38 [DETECT] inference took 0.22s
16:25:39 [DETECT] inference took 0.23s
16:25:40 [DETECT] inference took 0.23s
16:25:41 [DETECT] inference took 0.22s
16:25:42 [DETECT] inference took 0.22s
16:25:43 [DETECT] inference took 0.22s
16:25:44 [DETECT] inference took 0.44s
16:25:45 [DETECT] inference took 0.23s
16:25:46 [DETECT] inference took 0.20s
16:25:47 [DETECT] inference took 0.20s
16:25:48 [DETECT] inference took 0.22s
16:25:49 [DETECT] inference took 0.33s
16:25:50 [DETECT] inference took 0.20s
16:25:51 [DETECT] inference took 0.20s
16:25:52 [DETECT] inference took 0.22s
16:25:53 [DETECT] inference took 0.22s
16:25:54 [DETECT] inference took 0.22s
16:25:55 [DETECT] inference took 0.22s
16:25:56 [DETECT] inference took 0.22s
16:25:57 [DETECT] inference took 0.22s
16:25:58 [DETECT] inference took 0.22s
16:25:59 [DETECT] inference took 0.20s
16:26:00 [DETECT] inference took 0.23s
16:26:00 [DETECT] inference took 0.20s
16:26:01 [DETECT] inference took 0.22s
16:26:02 [DETECT] inference took 0.22s
16:26:03 [DETECT] inference took 0.20s
16:26:04 [DETECT] inference took 0.20s
16:26:05 [DETECT] inference took 0.20s
16:26:06 [DETECT] inference took 0.20s
16:26:07 [DETECT] inference took 0.20s
16:26:08 [DETECT] inference took 0.20s
16:26:09 [DETECT] inference took 0.20s
16:26:10 [DETECT] inference took 0.20s
16:26:11 [DETECT] inference took 0.22s
16:26:12 [DETECT] inference took 0.20s
16:26:13 [DETECT] inference took 0.20s
16:26:14 [DETECT] inference took 0.20s
16:26:15 [DETECT] inference took 0.22s
16:26:16 [DETECT] inference took 0.22s
16:26:17 [DETECT] inference took 0.20s
16:26:18 [DETECT] inference took 0.20s
16:26:19 [DETECT] inference took 0.20s
16:26:21 [DETECT] inference took 0.31s
16:26:21 [DETECT] inference took 0.20s
16:26:22 [DETECT] inference took 0.22s
16:26:23 [DETECT] inference took 0.22s
16:26:24 [DETECT] inference took 0.20s
16:26:25 [DETECT] inference took 0.28s
16:26:26 [DETECT] inference took 0.20s
16:26:27 [DETECT] inference took 0.20s
16:26:28 [DETECT] inference took 0.20s
16:26:29 [DETECT] inference took 0.20s
16:26:30 [DETECT] inference took 0.20s
16:26:31 [DETECT] inference took 0.22s
16:26:32 [DETECT] inference took 0.20s
16:26:33 [DETECT] inference took 0.20s
16:26:34 [DETECT] inference took 0.19s
16:26:35 [DETECT] inference took 0.20s
16:26:36 [DETECT] inference took 0.20s
16:26:37 [DETECT] inference took 0.20s
16:26:38 [DETECT] inference took 0.20s
16:26:39 [DETECT] inference took 0.20s
16:26:40 [DETECT] inference took 0.20s
16:26:41 [DETECT] inference took 0.20s
16:26:42 [DETECT] inference took 0.19s
16:26:43 [DETECT] inference took 0.20s
16:26:44 [DETECT] inference took 0.20s
16:26:45 [DETECT] inference took 0.20s
16:26:46 [DETECT] inference took 0.20s
16:26:47 [DETECT] inference took 0.20s
16:26:48 [DETECT] inference took 0.20s
16:26:49 [DETECT] inference took 0.20s
16:26:50 [DETECT] inference took 0.20s
16:26:52 [DETECT] inference took 0.33s
16:26:52 [DETECT] inference took 0.24s
16:26:53 [DETECT] inference took 0.27s
16:26:55 [DETECT] inference took 0.28s
16:26:55 [DETECT] inference took 0.20s
16:26:56 [DETECT] inference took 0.27s
16:26:57 [DETECT] inference took 0.20s
16:26:58 [DETECT] inference took 0.20s
16:26:59 [DETECT] inference took 0.20s
16:27:00 [DETECT] inference took 0.20s
16:27:01 [DETECT] inference took 0.22s
16:27:02 [DETECT] inference took 0.20s
16:27:03 [DETECT] inference took 0.20s
16:27:04 [DETECT] inference took 0.28s
16:27:06 [DETECT] inference took 0.30s
16:27:07 [DETECT] inference took 0.30s
16:27:07 [DETECT] inference took 0.28s
16:27:09 [DETECT] inference took 0.26s
16:27:10 [DETECT] inference took 0.28s
16:27:11 [DETECT] inference took 0.30s
16:27:12 [DETECT] inference took 0.27s
16:27:13 [DETECT] inference took 0.27s
16:27:14 [DETECT] inference took 0.27s
16:27:15 [DETECT] inference took 0.25s
16:27:15 [DETECT] inference took 0.25s
16:27:17 [DETECT] inference took 0.27s
16:27:18 [DETECT] inference took 0.36s
16:27:19 [DETECT] inference took 0.28s
16:27:20 [DETECT] inference took 0.27s
16:27:21 [DETECT] inference took 0.28s
16:27:22 [DETECT] inference took 0.27s
16:27:23 [DETECT] inference took 0.44s
16:27:24 [DETECT] inference took 0.27s
16:27:25 [DETECT] inference took 0.31s
16:27:26 [DETECT] inference took 0.30s
16:27:27 [DETECT] inference took 0.28s
16:27:28 [DETECT] inference took 0.30s
16:27:29 [DETECT] inference took 0.25s
16:27:29 [DETECT] inference took 0.20s
16:27:30 [DETECT] inference took 0.20s
16:27:31 [DETECT] inference took 0.20s
16:27:32 [DETECT] inference took 0.20s
16:27:33 [DETECT] inference took 0.20s
16:27:34 [DETECT] inference took 0.20s
16:27:35 [DETECT] inference took 0.22s
16:27:36 [DETECT] inference took 0.20s
16:27:37 [DETECT] inference took 0.20s
16:27:38 [DETECT] inference took 0.22s
16:27:39 [DETECT] inference took 0.20s
16:27:40 [DETECT] inference took 0.20s
16:27:41 [DETECT] inference took 0.20s
16:27:42 [DETECT] inference took 0.20s
16:27:43 [DETECT] inference took 0.20s
16:27:44 [DETECT] inference took 0.20s
16:27:45 [DETECT] inference took 0.20s
16:27:46 [DETECT] inference took 0.20s
16:27:47 [DETECT] inference took 0.20s
16:27:49 [DETECT] inference took 0.33s
16:27:49 [DETECT] inference took 0.22s
16:27:51 [DETECT] inference took 0.28s
16:27:52 [DETECT] inference took 0.26s
16:27:53 [DETECT] inference took 0.28s
16:27:54 [DETECT] inference took 0.45s
16:27:55 [DETECT] inference took 0.26s
16:27:56 [DETECT] inference took 0.28s
16:27:57 [DETECT] inference took 0.28s
16:27:58 [DETECT] inference took 0.25s
16:27:59 [DETECT] inference took 0.26s
16:28:00 [DETECT] inference took 0.30s
16:28:01 [DETECT] inference took 0.28s
16:28:02 [DETECT] inference took 0.26s
16:28:03 [DETECT] inference took 0.28s
16:28:04 [DETECT] inference took 0.28s
16:28:05 [DETECT] inference took 0.26s
16:28:06 [DETECT] inference took 0.26s
16:28:07 [DETECT] inference took 0.28s
16:28:08 [DETECT] inference took 0.26s
16:28:09 [DETECT] inference took 0.26s
16:28:10 [DETECT] inference took 0.36s
16:28:11 [DETECT] inference took 0.31s
16:28:12 [DETECT] inference took 0.26s
16:28:12 [DETECT] inference took 0.22s
16:28:13 [DETECT] inference took 0.20s
16:28:15 [DETECT] inference took 0.33s
16:28:16 [DETECT] inference took 0.20s
16:28:17 [DETECT] inference took 0.22s
16:28:18 [DETECT] inference took 0.27s
16:28:19 [DETECT] inference took 0.27s
16:28:20 [DETECT] inference took 0.42s
16:28:21 [DETECT] inference took 0.27s
16:28:22 [DETECT] inference took 0.28s
16:28:23 [DETECT] inference took 0.25s
16:28:24 [DETECT] inference took 0.27s
16:28:25 [DETECT] inference took 0.30s
16:28:26 [DETECT] inference took 0.30s
16:28:27 [DETECT] inference took 0.27s
16:28:28 [DETECT] inference took 0.27s
16:28:29 [DETECT] inference took 0.28s
16:28:30 [DETECT] inference took 0.27s
16:28:31 [DETECT] inference took 0.30s
16:28:32 [DETECT] inference took 0.33s
16:28:33 [DETECT] inference took 0.31s
16:28:34 [DETECT] inference took 0.27s
16:28:35 [DETECT] inference took 0.25s
16:28:36 [DETECT] inference took 0.22s
16:28:37 [DETECT] inference took 0.20s
16:28:38 [DETECT] inference took 0.20s
16:28:39 [DETECT] inference took 0.20s
16:28:40 [DETECT] inference took 0.25s
16:28:41 [DETECT] inference took 0.70s
16:28:42 [DETECT] inference took 0.28s
16:28:43 [DETECT] inference took 0.31s
16:28:44 [DETECT] inference took 0.26s
16:28:45 [DETECT] inference took 0.26s
16:28:46 [DETECT] inference took 0.33s
16:28:47 [DETECT] inference took 0.26s
16:28:48 [DETECT] inference took 0.31s
16:28:49 [DETECT] inference took 0.28s
16:28:50 [DETECT] inference took 0.55s
16:28:51 [DETECT] inference took 0.23s
16:28:52 [DETECT] inference took 0.22s
16:28:53 [DETECT] inference took 0.22s
16:28:54 [DETECT] inference took 0.26s
16:28:55 [DETECT] inference took 0.22s
16:28:56 [DETECT] inference took 0.25s
16:28:57 [DETECT] inference took 0.23s
16:28:58 [DETECT] inference took 0.22s
16:28:59 [DETECT] inference took 0.25s
16:29:00 [DETECT] inference took 0.28s
16:29:00 [DETECT] inference took 0.23s
16:29:01 [DETECT] inference took 0.23s
16:29:02 [DETECT] inference took 0.42s
16:29:03 [DETECT] inference took 0.22s
16:29:04 [DETECT] inference took 0.22s
16:29:05 [DETECT] inference took 0.20s
16:29:06 [DETECT] inference took 0.22s
16:29:07 [DETECT] inference took 0.27s
16:29:08 [DETECT] inference took 0.22s
16:29:09 [DETECT] inference took 0.20s
16:29:10 [DETECT] inference took 0.23s
16:29:11 [DETECT] inference took 0.23s
16:29:12 [DETECT] inference took 0.20s
16:29:13 [DETECT] inference took 0.22s
16:29:14 [DETECT] inference took 0.22s
16:29:15 [DETECT] inference took 0.20s
16:29:16 [DETECT] inference took 0.23s
16:29:17 [DETECT] inference took 0.22s
16:29:18 [DETECT] inference took 0.22s
16:29:19 [DETECT] inference took 0.20s
16:29:20 [DETECT] inference took 0.20s
16:29:21 [DETECT] inference took 0.24s
16:29:22 [DETECT] inference took 0.22s
16:29:23 [DETECT] inference took 0.22s
16:29:24 [DETECT] inference took 0.22s
16:29:25 [DETECT] inference took 0.20s
16:29:26 [DETECT] inference took 0.24s
16:29:27 [DETECT] inference took 0.24s
16:29:28 [DETECT] inference took 0.22s
16:29:29 [DETECT] inference took 0.20s
16:29:30 [DETECT] inference took 0.22s
16:29:31 [DETECT] inference took 0.22s
16:29:32 [DETECT] inference took 0.20s
16:29:33 [DETECT] inference took 0.34s
16:29:34 [DETECT] inference took 0.20s
16:29:35 [DETECT] inference took 0.22s
16:29:36 [DETECT] inference took 0.20s
16:29:37 [DETECT] inference took 0.20s
16:29:38 [DETECT] inference took 0.22s
16:29:39 [DETECT] inference took 0.22s
16:29:40 [DETECT] inference took 0.22s
16:29:41 [DETECT] inference took 0.24s
16:29:42 [DETECT] inference took 0.20s
16:29:43 [DETECT] inference took 0.20s
16:29:44 [DETECT] inference took 0.22s
16:29:44 [DETECT] inference took 0.22s
16:29:45 [DETECT] inference took 0.20s
16:29:46 [DETECT] inference took 0.24s
16:29:46 [DETECT] inference took 0.25s
16:29:47 [DETECT] inference took 0.22s
16:29:48 [DETECT] inference took 0.22s
16:29:49 [DETECT] inference took 0.22s
16:29:49 [DETECT] inference took 0.25s
16:29:50 [DETECT] inference took 0.30s
16:29:51 [DETECT] inference took 0.34s
16:29:52 [DETECT] inference took 0.47s
16:29:53 [DETECT] inference took 0.47s
16:29:54 [DETECT] inference took 0.31s
16:29:55 [DETECT] inference took 0.30s
16:29:56 [DETECT] inference took 0.31s
16:29:57 [DETECT] inference took 0.30s
16:29:58 [DETECT] inference took 0.30s
16:29:59 [DETECT] inference took 0.39s
16:30:00 [DETECT] inference took 0.30s
16:30:01 [DETECT] inference took 0.27s
16:30:02 [DETECT] inference took 0.34s
16:30:03 [DETECT] inference took 0.36s
16:30:03 [DETECT] inference took 0.38s
16:30:04 [DETECT] inference took 0.53s
16:30:04 [DETECT] inference took 0.36s
16:30:05 [DETECT] inference took 0.30s
16:30:05 [DETECT] inference took 0.34s
16:30:06 [DETECT] inference took 0.33s
16:30:06 [DETECT] inference took 0.33s
16:30:07 [DETECT] inference took 0.28s
16:30:07 [DETECT] inference took 0.36s
16:30:08 [DETECT] inference took 0.28s
16:30:08 [DETECT] inference took 0.34s
16:30:09 [DETECT] inference took 0.30s
16:30:09 [DETECT] inference took 0.59s
16:30:10 [DETECT] inference took 0.39s
16:30:10 [DETECT] inference took 0.34s
16:30:11 [DETECT] inference took 0.34s
16:30:11 [DETECT] inference took 0.34s
16:30:12 [DETECT] inference took 0.31s
16:30:12 [DETECT] inference took 0.36s
16:30:13 [DETECT] inference took 0.28s
16:30:13 [DETECT] inference took 0.34s
16:30:14 [DETECT] inference took 0.30s
16:30:14 [DETECT] inference took 0.41s
16:30:15 [DETECT] inference took 0.31s
16:30:15 [DETECT] inference took 0.33s
16:30:16 [DETECT] inference took 0.34s
16:30:16 [DETECT] inference took 0.33s
16:30:17 [DETECT] inference took 0.39s
16:30:17 [DETECT] inference took 0.50s
16:30:18 [DETECT] inference took 0.30s
16:30:18 [DETECT] inference took 0.33s
16:30:19 [DETECT] inference took 0.28s
16:30:19 [DETECT] inference took 0.31s
16:30:20 [DETECT] inference took 0.30s
16:30:20 [DETECT] inference took 0.50s
16:30:21 [DETECT] inference took 0.25s
16:30:21 [DETECT] inference took 0.23s
16:30:22 [DETECT] inference took 0.20s
16:30:22 [DETECT] inference took 0.23s
16:30:23 [DETECT] inference took 0.30s
16:30:23 [DETECT] inference took 0.31s
16:30:24 [DETECT] inference took 0.36s
16:30:24 [DETECT] inference took 0.55s
16:30:25 [DETECT] inference took 0.62s
16:30:26 [DETECT] inference took 0.67s
16:30:26 [DETECT] inference took 0.72s
16:30:27 [DETECT] inference took 0.89s
16:30:28 [DETECT] inference took 0.36s
16:30:28 [DETECT] inference took 0.41s
16:30:29 [DETECT] inference took 0.22s
16:30:29 [DETECT] inference took 0.25s
16:30:30 [DETECT] inference took 0.20s
16:30:30 [DETECT] inference took 0.25s
16:30:31 [DETECT] inference took 0.22s
16:30:31 [DETECT] inference took 0.25s
16:30:32 [DETECT] inference took 0.25s
16:30:32 [DETECT] inference took 0.25s
16:30:33 [DETECT] inference took 0.22s
16:30:33 [DETECT] inference took 0.25s
16:30:34 [DETECT] inference took 0.20s
16:30:34 [DETECT] inference took 0.24s
16:30:35 [DETECT] inference took 0.22s
16:30:35 [DETECT] inference took 0.23s
16:30:36 [DETECT] inference took 0.20s
16:30:36 [DETECT] inference took 0.27s
16:30:37 [DETECT] inference took 0.30s
16:30:37 [DETECT] inference took 0.25s
16:30:38 [DETECT] inference took 0.20s
16:30:39 [DETECT] inference took 0.22s
16:30:40 [DETECT] inference took 0.20s
16:30:41 [DETECT] inference took 0.23s
16:30:42 [DETECT] inference took 0.33s
16:30:42 [DETECT] inference took 0.24s
16:30:43 [DETECT] inference took 0.22s
16:30:43 [DETECT] inference took 0.24s
16:30:44 [DETECT] inference took 0.22s
16:30:44 [DETECT] inference took 0.22s
16:30:45 [DETECT] inference took 0.20s
16:30:45 [DETECT] inference took 0.23s
16:30:46 [DETECT] inference took 0.22s
16:30:46 [DETECT] inference took 0.25s
16:30:47 [DETECT] inference took 0.22s
16:30:48 [DETECT] inference took 0.33s
16:30:48 [DETECT] inference took 0.38s
16:30:49 [DETECT] inference took 0.59s
16:30:50 [DETECT] inference took 0.30s
16:30:51 [DETECT] inference took 0.30s
16:30:52 [DETECT] inference took 0.30s
16:30:53 [DETECT] inference took 0.31s
16:30:54 [DETECT] inference took 0.30s
16:30:55 [DETECT] inference took 0.31s
16:30:55 [DETECT] inference took 0.34s
16:30:56 [DETECT] inference took 0.31s
16:30:57 [DETECT] inference took 0.31s
16:30:58 [DETECT] inference took 0.38s
16:30:59 [DETECT] inference took 0.30s
16:31:00 [DETECT] inference took 0.31s
16:31:01 [DETECT] inference took 0.33s
16:31:02 [DETECT] inference took 0.28s
16:31:03 [DETECT] inference took 0.41s
16:31:04 [DETECT] inference took 0.28s
16:31:05 [DETECT] inference took 0.30s
16:31:06 [DETECT] inference took 0.30s
16:31:07 [DETECT] inference took 0.30s
16:31:09 [DETECT] inference took 1.12s
16:31:09 [DETECT] inference took 0.69s
16:31:11 [DETECT] inference took 0.97s
16:31:11 [DETECT] inference took 0.69s
16:31:12 [DETECT] inference took 0.41s
16:31:14 [DETECT] inference took 1.66s
16:31:15 [DETECT] inference took 0.80s
16:31:16 [DETECT] inference took 0.31s
16:31:17 [DETECT] inference took 0.49s
16:31:18 [DETECT] inference took 0.27s
16:31:19 [DETECT] inference took 0.34s
16:31:20 [DETECT] inference took 1.02s
16:31:21 [DETECT] inference took 0.80s
16:31:22 [DETECT] inference took 0.66s
