11:00:29 [SESSION] logging to C:\Users\user\Documents\avigilon-ptz-dashboard\backend\logs\session-20260714-110029-7096.log
11:22:24 [DETECT] inference took 0.52s
11:22:25 [DETECT] inference took 0.30s
11:22:26 [DETECT] inference took 0.30s
11:22:27 [DETECT] inference took 0.28s
11:22:28 [DETECT] inference took 0.38s
11:22:29 [DETECT] inference took 0.33s
11:22:30 [DETECT] inference took 0.28s
11:22:31 [DETECT] inference took 0.24s
11:22:32 [DETECT] inference took 0.22s
11:22:33 [DETECT] inference took 0.36s
11:22:34 [DETECT] inference took 0.24s
11:22:35 [DETECT] inference took 0.28s
11:22:36 [DETECT] inference took 0.31s
11:22:37 [DETECT] inference took 0.28s
11:22:38 [DETECT] inference took 0.27s
11:22:40 [DETECT] inference took 0.59s
11:22:40 [DETECT] inference took 0.25s
11:22:41 [DETECT] inference took 0.27s
11:22:42 [DETECT] inference took 0.28s
11:22:43 [DETECT] inference took 0.30s
11:22:44 [DETECT] inference took 0.33s
11:22:45 [DETECT] inference took 0.22s
11:22:46 [DETECT] inference took 0.20s
11:22:47 [DETECT] inference took 0.22s
11:22:48 [DETECT] inference took 0.20s
11:22:49 [DETECT] inference took 0.24s
11:22:50 [DETECT] inference took 0.20s
11:22:51 [DETECT] inference took 0.20s
11:22:52 [DETECT] inference took 0.27s
11:22:53 [DETECT] inference took 0.28s
11:22:54 [DETECT] inference took 0.45s
11:22:55 [DETECT] inference took 0.30s
11:22:56 [DETECT] inference took 0.27s
11:22:57 [DETECT] inference took 0.28s
11:22:58 [DETECT] inference took 0.24s
11:22:59 [DETECT] inference took 0.50s
11:23:00 [DETECT] inference took 0.36s
11:23:01 [DETECT] inference took 0.28s
11:23:02 [DETECT] inference took 0.28s
11:23:03 [DETECT] inference took 0.30s
11:23:04 [DETECT] inference took 0.31s
11:23:05 [DETECT] inference took 0.28s
11:23:06 [DETECT] inference took 0.28s
11:23:09 [DETECT] inference took 2.00s
11:23:10 [DETECT] inference took 1.03s
11:23:10 [DETECT] inference took 0.33s
11:23:11 [DETECT] inference took 0.31s
11:23:12 [DETECT] inference took 0.31s
11:23:13 [DETECT] inference took 0.30s
11:23:14 [DETECT] inference took 0.30s
11:23:16 [DETECT] inference took 0.88s
11:23:17 [DETECT] inference took 0.62s
11:23:18 [DETECT] inference took 0.53s
11:23:18 [DETECT] inference took 0.44s
11:23:19 [DETECT] inference took 0.34s
11:23:20 [DETECT] inference took 0.20s
11:23:21 [DETECT] inference took 0.20s
11:23:22 [DETECT] inference took 0.27s
11:23:23 [DETECT] inference took 0.28s
11:23:24 [DETECT] inference took 0.30s
11:23:25 [DETECT] inference took 0.27s
11:23:26 [DETECT] inference took 0.34s
11:23:27 [DETECT] inference took 0.28s
11:23:28 [DETECT] inference took 0.30s
11:23:29 [DETECT] inference took 0.31s
11:23:30 [DETECT] inference took 0.30s
11:23:31 [DETECT] inference took 0.30s
11:23:32 [DETECT] inference took 0.30s
11:23:33 [DETECT] inference took 0.30s
11:23:34 [DETECT] inference took 0.34s
11:23:35 [DETECT] inference took 0.31s
11:23:36 [DETECT] inference took 0.44s
11:23:37 [DETECT] inference took 0.27s
11:23:38 [DETECT] inference took 0.30s
11:23:39 [DETECT] inference took 0.33s
11:23:40 [DETECT] inference took 0.27s
11:23:41 [DETECT] inference took 0.42s
11:23:42 [DETECT] inference took 0.27s
11:23:43 [DETECT] inference took 0.30s
11:23:44 [DETECT] inference took 0.28s
11:23:45 [DETECT] inference took 0.25s
11:23:46 [DETECT] inference took 0.28s
11:23:47 [DETECT] inference took 0.30s
11:23:48 [DETECT] inference took 0.28s
11:23:49 [DETECT] inference took 0.28s
11:23:50 [DETECT] inference took 0.28s
11:23:51 [DETECT] inference took 0.28s
11:23:52 [DETECT] inference took 0.30s
11:23:53 [DETECT] inference took 0.23s
11:23:54 [DETECT] inference took 0.26s
11:23:55 [DETECT] inference took 0.28s
11:23:56 [DETECT] inference took 0.25s
11:23:57 [DETECT] inference took 0.39s
11:23:58 [DETECT] inference took 0.30s
11:23:59 [DETECT] inference took 0.30s
11:24:00 [DETECT] inference took 0.30s
11:24:01 [DETECT] inference took 0.30s
11:24:03 [DETECT] inference took 0.47s
11:24:03 [DETECT] inference took 0.28s
11:24:04 [DETECT] inference took 0.28s
11:24:05 [DETECT] inference took 0.27s
11:24:06 [DETECT] inference took 0.30s
11:24:07 [DETECT] inference took 0.30s
11:24:08 [DETECT] inference took 0.30s
11:24:09 [DETECT] inference took 0.33s
11:24:10 [DETECT] inference took 0.27s
11:24:11 [DETECT] inference took 0.30s
11:24:12 [DETECT] inference took 0.33s
11:24:12 [DETECT] inference took 0.31s
11:24:13 [DETECT] inference took 0.44s
11:24:13 [DETECT] inference took 0.31s
11:24:14 [DETECT] inference took 0.30s
11:24:15 [DETECT] inference took 0.34s
11:24:15 [DETECT] inference took 0.30s
11:24:16 [DETECT] inference took 0.30s
11:24:17 [DETECT] inference took 0.34s
11:24:18 [DETECT] inference took 0.33s
11:24:18 [DETECT] inference took 0.34s
11:24:19 [DETECT] inference took 0.41s
11:24:19 [DETECT] inference took 0.34s
11:24:20 [DETECT] inference took 0.39s
11:24:21 [DETECT] inference took 0.30s
11:24:22 [DETECT] inference took 0.28s
11:24:24 [DETECT] inference took 0.47s
11:24:24 [DETECT] inference took 0.30s
11:24:25 [DETECT] inference took 0.28s
11:24:26 [DETECT] inference took 0.27s
11:24:27 [DETECT] inference took 0.28s
11:24:28 [DETECT] inference took 0.27s
11:24:29 [DETECT] inference took 0.30s
11:24:30 [DETECT] inference took 0.27s
11:24:31 [DETECT] inference took 0.27s
11:24:32 [DETECT] inference took 0.27s
11:24:33 [DETECT] inference took 0.27s
11:24:34 [DETECT] inference took 0.31s
11:24:35 [DETECT] inference took 0.28s
11:24:36 [DETECT] inference took 0.27s
11:24:37 [DETECT] inference took 0.38s
11:24:38 [DETECT] inference took 0.27s
11:24:39 [DETECT] inference took 0.33s
11:24:40 [DETECT] inference took 0.28s
11:24:41 [DETECT] inference took 0.27s
11:24:42 [DETECT] inference took 0.30s
11:24:43 [DETECT] inference took 0.31s
11:24:45 [DETECT] inference took 0.47s
11:24:45 [DETECT] inference took 0.28s
11:24:46 [DETECT] inference took 0.28s
11:24:47 [DETECT] inference took 0.30s
11:24:47 [DETECT] inference took 0.30s
11:24:48 [DETECT] inference took 0.31s
11:24:50 [DETECT] inference took 0.55s
11:24:50 [DETECT] inference took 0.30s
11:24:51 [DETECT] inference took 0.31s
11:24:52 [DETECT] inference took 0.28s
11:24:53 [DETECT] inference took 0.30s
11:24:54 [DETECT] inference took 0.30s
11:24:55 [DETECT] inference took 0.30s
11:24:56 [DETECT] inference took 0.30s
11:24:57 [DETECT] inference took 0.28s
11:24:58 [DETECT] inference took 0.30s
11:24:59 [DETECT] inference took 0.30s
11:25:00 [DETECT] inference took 0.30s
11:25:01 [DETECT] inference took 0.30s
11:25:03 [DETECT] inference took 0.47s
11:25:03 [DETECT] inference took 0.27s
11:25:04 [DETECT] inference took 0.27s
11:25:05 [DETECT] inference took 0.36s
11:25:06 [DETECT] inference took 0.27s
11:25:07 [DETECT] inference took 0.28s
11:25:08 [DETECT] inference took 0.25s
11:25:09 [DETECT] inference took 0.28s
11:25:11 [DETECT] inference took 0.49s
11:25:11 [DETECT] inference took 0.27s
11:25:12 [DETECT] inference took 0.27s
11:25:13 [DETECT] inference took 0.28s
11:25:14 [DETECT] inference took 0.28s
11:25:15 [DETECT] inference took 0.25s
11:25:16 [DETECT] inference took 0.25s
11:25:17 [DETECT] inference took 0.27s
11:25:18 [DETECT] inference took 0.24s
11:25:19 [DETECT] inference took 0.28s
11:25:20 [DETECT] inference took 0.28s
11:25:21 [DETECT] inference took 0.27s
11:25:22 [DETECT] inference took 0.25s
11:25:23 [DETECT] inference took 0.28s
11:25:24 [DETECT] inference took 0.27s
11:25:25 [DETECT] inference took 0.25s
11:25:26 [DETECT] inference took 0.25s
11:25:27 [DETECT] inference took 0.27s
11:25:28 [DETECT] inference took 0.27s
11:25:29 [DETECT] inference took 0.27s
11:25:31 [DETECT] inference took 0.44s
11:25:31 [DETECT] inference took 0.31s
11:25:32 [DETECT] inference took 0.22s
11:25:33 [DETECT] inference took 0.22s
11:25:34 [DETECT] inference took 0.20s
11:25:35 [DETECT] inference took 0.22s
11:25:37 [DETECT] inference took 0.55s
11:25:37 [DETECT] inference took 0.25s
11:25:38 [DETECT] inference took 0.20s
11:25:39 [DETECT] inference took 0.20s
11:25:40 [DETECT] inference took 0.22s
11:25:41 [DETECT] inference took 0.20s
11:25:42 [DETECT] inference took 0.23s
11:25:43 [DETECT] inference took 0.20s
11:25:44 [DETECT] inference took 0.20s
11:25:45 [DETECT] inference took 0.30s
11:25:46 [DETECT] inference took 0.28s
11:25:47 [DETECT] inference took 0.31s
11:25:48 [DETECT] inference took 0.28s
11:25:49 [DETECT] inference took 0.30s
11:25:50 [DETECT] inference took 0.30s
11:25:51 [DETECT] inference took 0.28s
11:25:52 [DETECT] inference took 0.31s
11:25:53 [DETECT] inference took 0.28s
11:25:54 [DETECT] inference took 0.28s
11:25:55 [DETECT] inference took 0.30s
11:25:56 [DETECT] inference took 0.26s
11:25:58 [DETECT] inference took 0.48s
11:25:58 [DETECT] inference took 0.20s
11:25:59 [DETECT] inference took 0.30s
11:26:00 [DETECT] inference took 0.30s
11:26:02 [DETECT] inference took 0.31s
11:26:02 [DETECT] inference took 0.28s
11:26:03 [DETECT] inference took 0.28s
11:26:04 [DETECT] inference took 0.28s
11:26:06 [DETECT] inference took 0.30s
11:26:07 [DETECT] inference took 0.33s
11:26:07 [DETECT] inference took 0.28s
11:26:08 [DETECT] inference took 0.28s
11:26:09 [DETECT] inference took 0.28s
11:26:11 [DETECT] inference took 0.30s
11:26:12 [DETECT] inference took 0.26s
11:26:13 [DETECT] inference took 0.28s
11:26:14 [DETECT] inference took 0.27s
11:26:15 [DETECT] inference took 0.28s
11:26:16 [DETECT] inference took 0.31s
11:26:17 [DETECT] inference took 0.28s
11:26:18 [DETECT] inference took 0.33s
11:26:19 [DETECT] inference took 0.39s
11:26:20 [DETECT] inference took 0.28s
11:26:21 [DETECT] inference took 0.30s
11:26:22 [DETECT] inference took 0.27s
11:26:23 [DETECT] inference took 0.28s
11:26:24 [DETECT] inference took 0.50s
11:26:25 [DETECT] inference took 0.28s
11:26:26 [DETECT] inference took 0.28s
11:26:26 [DETECT] inference took 0.20s
11:26:27 [DETECT] inference took 0.20s
11:26:28 [DETECT] inference took 0.20s
11:26:29 [DETECT] inference took 0.22s
11:26:30 [DETECT] inference took 0.22s
11:26:31 [DETECT] inference took 0.22s
11:26:32 [DETECT] inference took 0.20s
11:26:33 [DETECT] inference took 0.22s
11:26:34 [DETECT] inference took 0.20s
11:26:35 [DETECT] inference took 0.22s
11:26:36 [DETECT] inference took 0.22s
11:26:37 [DETECT] inference took 0.20s
11:26:38 [DETECT] inference took 0.20s
11:26:40 [DETECT] inference took 0.22s
11:26:40 [DETECT] inference took 0.22s
11:26:41 [DETECT] inference took 0.20s
11:26:42 [DETECT] inference took 0.20s
11:26:44 [DETECT] inference took 0.23s
11:26:45 [DETECT] inference took 0.23s
11:26:45 [DETECT] inference took 0.22s
11:26:47 [DETECT] inference took 0.23s
11:26:48 [DETECT] inference took 0.22s
11:26:48 [DETECT] inference took 0.20s
11:26:50 [DETECT] inference took 0.36s
11:26:51 [DETECT] inference took 0.22s
11:26:51 [DETECT] inference took 0.22s
11:26:52 [DETECT] inference took 0.22s
11:26:53 [DETECT] inference took 0.20s
11:26:54 [DETECT] inference took 0.22s
11:26:55 [DETECT] inference took 0.22s
11:26:56 [DETECT] inference took 0.20s
11:26:57 [DETECT] inference took 0.20s
11:26:58 [DETECT] inference took 0.20s
11:27:00 [DETECT] inference took 0.23s
11:27:00 [DETECT] inference took 0.22s
11:27:01 [DETECT] inference took 0.20s
11:27:02 [DETECT] inference took 0.20s
11:27:03 [DETECT] inference took 0.20s
11:27:04 [DETECT] inference took 0.20s
11:27:06 [DETECT] inference took 0.22s
11:27:07 [DETECT] inference took 0.28s
11:27:08 [DETECT] inference took 0.28s
11:27:09 [DETECT] inference took 0.28s
11:27:10 [DETECT] inference took 0.27s
11:27:11 [DETECT] inference took 0.36s
11:27:12 [DETECT] inference took 0.27s
11:27:13 [DETECT] inference took 0.30s
11:27:14 [DETECT] inference took 0.28s
11:27:15 [DETECT] inference took 0.28s
11:27:16 [DETECT] inference took 0.48s
11:27:17 [DETECT] inference took 0.30s
11:27:18 [DETECT] inference took 0.22s
11:27:19 [DETECT] inference took 0.20s
11:27:20 [DETECT] inference took 0.22s
11:27:21 [DETECT] inference took 0.20s
11:27:22 [DETECT] inference took 0.20s
11:27:23 [DETECT] inference took 0.20s
11:27:24 [DETECT] inference took 0.22s
11:27:25 [DETECT] inference took 0.20s
11:27:26 [DETECT] inference took 0.20s
11:27:27 [DETECT] inference took 0.20s
11:27:28 [DETECT] inference took 0.20s
11:27:29 [DETECT] inference took 0.22s
11:27:30 [DETECT] inference took 0.20s
11:27:31 [DETECT] inference took 0.25s
11:27:32 [DETECT] inference took 0.22s
11:27:33 [DETECT] inference took 0.22s
11:27:34 [DETECT] inference took 0.23s
11:27:35 [DETECT] inference took 0.20s
11:27:36 [DETECT] inference took 0.26s
11:27:37 [DETECT] inference took 0.22s
11:27:38 [DETECT] inference took 0.23s
11:27:39 [DETECT] inference took 0.26s
11:27:40 [DETECT] inference took 0.23s
11:27:41 [DETECT] inference took 0.23s
11:27:42 [DETECT] inference took 0.34s
11:27:43 [DETECT] inference took 0.36s
11:27:44 [DETECT] inference took 0.36s
11:27:45 [DETECT] inference took 0.34s
11:27:46 [DETECT] inference took 0.38s
11:27:47 [DETECT] inference took 0.33s
11:27:48 [DETECT] inference took 0.34s
11:27:49 [DETECT] inference took 0.33s
11:27:50 [DETECT] inference took 0.66s
11:27:51 [DETECT] inference took 0.33s
11:27:52 [DETECT] inference took 0.22s
11:27:53 [DETECT] inference took 0.22s
11:27:54 [DETECT] inference took 0.22s
11:27:55 [DETECT] inference took 0.20s
11:27:56 [DETECT] inference took 0.22s
11:27:57 [DETECT] inference took 0.20s
11:27:58 [DETECT] inference took 0.20s
11:27:59 [DETECT] inference took 0.22s
11:28:00 [DETECT] inference took 0.22s
11:28:01 [DETECT] inference took 0.24s
11:28:02 [DETECT] inference took 0.22s
11:28:03 [DETECT] inference took 0.22s
11:28:04 [DETECT] inference took 0.30s
11:28:05 [DETECT] inference took 0.24s
11:28:06 [DETECT] inference took 0.30s
11:28:07 [DETECT] inference took 0.20s
11:28:08 [DETECT] inference took 0.20s
11:28:09 [DETECT] inference took 0.20s
11:28:10 [DETECT] inference took 0.22s
11:28:11 [DETECT] inference took 0.38s
11:28:12 [DETECT] inference took 0.22s
11:28:13 [DETECT] inference took 0.20s
11:28:14 [DETECT] inference took 0.20s
11:28:15 [DETECT] inference took 0.22s
11:28:16 [DETECT] inference took 0.20s
11:28:17 [DETECT] inference took 0.20s
11:28:18 [DETECT] inference took 0.20s
11:28:19 [DETECT] inference took 0.20s
11:28:20 [DETECT] inference took 0.22s
11:28:21 [DETECT] inference took 0.22s
11:28:22 [DETECT] inference took 0.22s
11:28:23 [DETECT] inference took 0.22s
11:28:24 [DETECT] inference took 0.20s
11:28:25 [DETECT] inference took 0.20s
11:28:26 [DETECT] inference took 0.22s
11:28:27 [DETECT] inference took 0.20s
11:28:28 [DETECT] inference took 0.20s
11:28:29 [DETECT] inference took 0.20s
11:28:30 [DETECT] inference took 0.22s
11:28:31 [DETECT] inference took 0.23s
11:28:32 [DETECT] inference took 0.47s
11:28:33 [DETECT] inference took 0.30s
11:28:34 [DETECT] inference took 0.27s
11:28:35 [DETECT] inference took 0.27s
11:28:36 [DETECT] inference took 0.30s
11:28:37 [DETECT] inference took 0.48s
11:28:38 [DETECT] inference took 0.28s
11:28:39 [DETECT] inference took 0.28s
11:28:40 [DETECT] inference took 0.33s
11:28:41 [DETECT] inference took 0.33s
11:28:41 [DETECT] inference took 0.34s
11:28:42 [DETECT] inference took 0.30s
11:28:43 [DETECT] inference took 0.30s
11:28:44 [DETECT] inference took 0.30s
11:28:45 [DETECT] inference took 0.28s
11:28:46 [DETECT] inference took 0.31s
11:28:47 [DETECT] inference took 0.45s
11:28:48 [DETECT] inference took 0.30s
11:28:49 [DETECT] inference took 0.27s
11:28:50 [DETECT] inference took 0.28s
11:28:51 [DETECT] inference took 0.31s
11:28:52 [DETECT] inference took 0.20s
11:28:53 [DETECT] inference took 0.23s
11:28:54 [DETECT] inference took 0.22s
11:28:55 [DETECT] inference took 0.25s
11:28:56 [DETECT] inference took 0.33s
11:28:57 [DETECT] inference took 0.30s
11:28:58 [DETECT] inference took 0.50s
11:28:59 [DETECT] inference took 0.30s
11:29:00 [DETECT] inference took 0.31s
11:29:00 [DETECT] inference took 0.34s
11:29:01 [DETECT] inference took 0.33s
11:29:02 [DETECT] inference took 0.31s
11:29:03 [DETECT] inference took 0.28s
11:29:04 [DETECT] inference took 0.30s
11:29:05 [DETECT] inference took 0.28s
11:29:06 [DETECT] inference took 0.31s
11:29:07 [DETECT] inference took 0.28s
11:29:08 [DETECT] inference took 0.28s
11:29:09 [DETECT] inference took 0.28s
11:29:10 [DETECT] inference took 0.28s
11:29:11 [DETECT] inference took 0.30s
11:29:12 [DETECT] inference took 0.31s
11:29:13 [DETECT] inference took 0.30s
11:29:14 [DETECT] inference took 0.34s
11:29:15 [DETECT] inference took 0.28s
11:29:16 [DETECT] inference took 0.31s
11:29:17 [DETECT] inference took 0.31s
11:29:18 [DETECT] inference took 0.34s
11:29:19 [DETECT] inference took 0.41s
11:29:20 [DETECT] inference took 0.28s
11:29:21 [DETECT] inference took 0.33s
11:29:22 [DETECT] inference took 0.28s
11:29:23 [DETECT] inference took 0.28s
11:29:24 [DETECT] inference took 0.50s
11:29:25 [DETECT] inference took 0.28s
11:29:26 [DETECT] inference took 0.28s
11:29:27 [DETECT] inference took 0.31s
11:29:28 [DETECT] inference took 0.28s
11:29:29 [DETECT] inference took 0.30s
11:29:30 [DETECT] inference took 0.34s
11:29:31 [DETECT] inference took 0.31s
11:29:32 [DETECT] inference took 0.30s
11:29:33 [DETECT] inference took 0.28s
11:29:34 [DETECT] inference took 0.26s
11:29:35 [DETECT] inference took 0.30s
11:29:35 [DETECT] inference took 0.31s
11:29:36 [DETECT] inference took 0.31s
11:29:37 [DETECT] inference took 0.22s
11:29:38 [DETECT] inference took 0.20s
11:29:39 [DETECT] inference took 0.20s
11:29:40 [DETECT] inference took 0.30s
11:29:41 [DETECT] inference took 0.30s
11:29:42 [DETECT] inference took 0.27s
11:29:43 [DETECT] inference took 0.28s
11:29:44 [DETECT] inference took 0.28s
11:29:45 [DETECT] inference took 0.34s
11:29:46 [DETECT] inference took 0.22s
11:29:47 [DETECT] inference took 0.20s
11:29:48 [DETECT] inference took 0.22s
11:29:49 [DETECT] inference took 0.20s
11:29:50 [DETECT] inference took 0.41s
11:29:51 [DETECT] inference took 0.25s
11:29:52 [DETECT] inference took 0.22s
11:29:53 [DETECT] inference took 0.20s
11:29:54 [DETECT] inference took 0.30s
11:29:55 [DETECT] inference took 0.31s
11:29:56 [DETECT] inference took 0.22s
11:29:57 [DETECT] inference took 0.22s
11:29:58 [DETECT] inference took 0.20s
11:29:59 [DETECT] inference took 0.22s
11:30:00 [DETECT] inference took 0.22s
11:30:01 [DETECT] inference took 0.22s
11:30:02 [DETECT] inference took 0.20s
11:30:03 [DETECT] inference took 0.20s
11:30:04 [DETECT] inference took 0.20s
11:30:05 [DETECT] inference took 0.22s
11:30:06 [DETECT] inference took 0.22s
11:30:07 [DETECT] inference took 0.20s
11:30:08 [DETECT] inference took 0.22s
11:30:09 [DETECT] inference took 0.20s
11:30:10 [DETECT] inference took 0.20s
11:30:11 [DETECT] inference took 0.48s
11:30:12 [DETECT] inference took 0.28s
11:30:13 [DETECT] inference took 0.30s
11:30:14 [DETECT] inference took 0.28s
11:30:15 [DETECT] inference took 0.45s
11:30:16 [DETECT] inference took 0.67s
11:30:17 [DETECT] inference took 0.30s
11:30:18 [DETECT] inference took 0.28s
11:30:19 [DETECT] inference took 0.27s
11:30:20 [DETECT] inference took 0.30s
11:30:21 [DETECT] inference took 0.33s
11:30:22 [DETECT] inference took 0.30s
11:30:23 [DETECT] inference took 0.36s
11:30:24 [DETECT] inference took 0.33s
11:30:24 [DETECT] inference took 0.33s
11:30:25 [DETECT] inference took 0.31s
11:30:26 [DETECT] inference took 0.31s
11:30:27 [DETECT] inference took 0.31s
11:30:28 [DETECT] inference took 0.27s
11:30:29 [DETECT] inference took 0.27s
11:30:30 [DETECT] inference took 0.27s
11:30:31 [DETECT] inference took 0.28s
11:30:32 [DETECT] inference took 0.39s
11:30:33 [DETECT] inference took 0.27s
11:30:34 [DETECT] inference took 0.20s
11:30:35 [DETECT] inference took 0.20s
11:30:36 [DETECT] inference took 0.22s
11:30:37 [DETECT] inference took 0.27s
11:30:38 [DETECT] inference took 0.20s
11:30:39 [DETECT] inference took 0.20s
11:30:40 [DETECT] inference took 0.22s
11:30:41 [DETECT] inference took 0.22s
11:30:42 [DETECT] inference took 0.20s
11:30:43 [DETECT] inference took 0.20s
11:30:44 [DETECT] inference took 0.22s
11:30:45 [DETECT] inference took 0.20s
11:30:46 [DETECT] inference took 0.20s
11:30:47 [DETECT] inference took 0.20s
11:30:48 [DETECT] inference took 0.20s
11:30:49 [DETECT] inference took 0.22s
11:30:50 [DETECT] inference took 0.22s
11:30:51 [DETECT] inference took 0.22s
11:30:52 [DETECT] inference took 0.36s
11:30:53 [DETECT] inference took 0.30s
11:30:54 [DETECT] inference took 0.22s
11:30:55 [DETECT] inference took 0.22s
11:30:56 [DETECT] inference took 0.30s
11:30:57 [DETECT] inference took 0.27s
11:30:58 [DETECT] inference took 0.31s
11:30:59 [DETECT] inference took 0.30s
11:31:00 [DETECT] inference took 0.28s
11:31:01 [DETECT] inference took 0.28s
11:31:02 [DETECT] inference took 0.20s
11:31:03 [DETECT] inference took 0.42s
11:31:04 [DETECT] inference took 0.20s
11:31:05 [DETECT] inference took 0.20s
11:31:06 [DETECT] inference took 0.38s
11:31:07 [DETECT] inference took 0.28s
11:31:08 [DETECT] inference took 0.42s
11:31:09 [DETECT] inference took 0.30s
11:31:10 [DETECT] inference took 0.31s
11:31:10 [DETECT] inference took 0.36s
11:31:11 [DETECT] inference took 0.38s
11:31:12 [DETECT] inference took 0.30s
11:31:13 [DETECT] inference took 0.28s
11:31:13 [DETECT] inference took 0.55s
11:31:13 [DETECT] rejected drone candidate (confidence=0.39) -- overlaps a confidently-classified stationary object
11:31:14 [DETECT] inference took 0.31s
11:31:15 [DETECT] inference took 0.27s
11:31:15 [DETECT] inference took 0.36s
11:31:15 [DETECT] rejected drone candidate (confidence=0.33) -- overlaps a confidently-classified stationary object
11:31:16 [DETECT] inference took 0.31s
11:31:16 [DETECT] inference took 0.34s
11:31:16 [DETECT] rejected drone candidate (confidence=0.34) -- overlaps a confidently-classified stationary object
11:31:17 [DETECT] inference took 0.30s
11:31:18 [DETECT] inference took 0.64s
11:31:18 [DETECT] rejected drone candidate (confidence=0.31) -- overlaps a confidently-classified stationary object
11:31:18 [DETECT] inference took 0.49s
11:31:19 [DETECT] inference took 0.64s
11:31:19 [DETECT] rejected drone candidate (confidence=0.33) -- overlaps a confidently-classified stationary object
11:31:19 [DETECT] inference took 0.30s
11:31:19 [DETECT] inference took 0.33s
11:31:19 [DETECT] rejected drone candidate (confidence=0.27) -- overlaps a confidently-classified stationary object
11:31:20 [DETECT] inference took 0.28s
11:31:20 [DETECT] inference took 0.31s
11:31:20 [DETECT] rejected drone candidate (confidence=0.44) -- overlaps a confidently-classified stationary object
11:31:21 [DETECT] inference took 0.28s
11:31:21 [DETECT] inference took 0.33s
11:31:21 [DETECT] rejected drone candidate (confidence=0.44) -- overlaps a confidently-classified stationary object
11:31:22 [DETECT] inference took 0.30s
11:31:22 [DETECT] inference took 0.30s
11:31:22 [DETECT] rejected drone candidate (confidence=0.33) -- overlaps a confidently-classified stationary object
11:31:23 [DETECT] inference took 0.30s
11:31:23 [DETECT] inference took 0.31s
11:31:23 [DETECT] rejected drone candidate (confidence=0.34) -- overlaps a confidently-classified stationary object
11:31:24 [DETECT] inference took 0.25s
11:31:25 [DETECT] inference took 0.28s
11:31:25 [DETECT] inference took 0.44s
11:31:25 [DETECT] rejected drone candidate (confidence=0.35) -- overlaps a confidently-classified stationary object
11:31:26 [DETECT] inference took 0.30s
11:31:26 [DETECT] inference took 0.31s
11:31:26 [DETECT] rejected drone candidate (confidence=0.41) -- overlaps a confidently-classified stationary object
11:31:27 [DETECT] inference took 0.28s
11:31:27 [DETECT] inference took 0.33s
11:31:27 [DETECT] rejected drone candidate (confidence=0.41) -- overlaps a confidently-classified stationary object
11:31:28 [DETECT] inference took 0.28s
11:31:28 [DETECT] inference took 0.31s
11:31:28 [DETECT] rejected drone candidate (confidence=0.30) -- overlaps a confidently-classified stationary object
11:31:29 [DETECT] inference took 0.28s
11:31:29 [DETECT] inference took 0.31s
11:31:29 [DETECT] rejected drone candidate (confidence=0.25) -- overlaps a confidently-classified stationary object
11:31:30 [DETECT] inference took 0.28s
11:31:30 [DETECT] inference took 0.30s
11:31:30 [DETECT] rejected drone candidate (confidence=0.48) -- overlaps a confidently-classified stationary object
11:31:31 [DETECT] inference took 0.31s
11:31:31 [DETECT] inference took 0.34s
11:31:31 [DETECT] rejected drone candidate (confidence=0.51) -- overlaps a confidently-classified stationary object
11:31:32 [DETECT] inference took 0.28s
11:31:32 [DETECT] inference took 0.33s
11:31:32 [DETECT] rejected drone candidate (confidence=0.29) -- overlaps a confidently-classified stationary object
11:31:33 [DETECT] inference took 0.30s
11:31:33 [DETECT] inference took 0.33s
11:31:33 [DETECT] rejected drone candidate (confidence=0.28) -- overlaps a confidently-classified stationary object
11:31:34 [DETECT] inference took 0.30s
11:31:34 [DETECT] inference took 0.33s
11:31:35 [DETECT] inference took 0.27s
11:31:35 [DETECT] inference took 0.33s
11:31:36 [DETECT] inference took 0.47s
11:31:37 [DETECT] inference took 0.30s
11:31:38 [DETECT] inference took 0.28s
11:31:39 [DETECT] inference took 0.28s
11:31:40 [DETECT] inference took 0.64s
11:31:41 [DETECT] inference took 0.50s
11:31:42 [DETECT] inference took 0.30s
11:31:43 [DETECT] inference took 0.30s
11:31:44 [DETECT] inference took 0.28s
11:31:45 [DETECT] inference took 0.33s
11:31:46 [DETECT] inference took 0.30s
11:31:47 [DETECT] inference took 0.30s
11:31:48 [DETECT] inference took 0.31s
11:31:49 [DETECT] inference took 0.30s
11:31:50 [DETECT] inference took 0.31s
11:31:51 [DETECT] inference took 0.31s
11:31:52 [DETECT] inference took 0.31s
11:31:52 [DETECT] inference took 0.31s
11:31:53 [DETECT] inference took 0.28s
11:31:54 [DETECT] inference took 0.28s
11:31:55 [DETECT] inference took 0.34s
11:31:56 [DETECT] inference took 0.30s
11:31:57 [DETECT] inference took 0.41s
11:31:58 [DETECT] inference took 0.30s
11:31:59 [DETECT] inference took 0.33s
11:32:00 [DETECT] inference took 0.33s
11:32:01 [DETECT] inference took 0.33s
11:32:02 [DETECT] inference took 0.48s
11:32:03 [DETECT] inference took 0.30s
11:32:04 [DETECT] inference took 0.28s
11:32:05 [DETECT] inference took 0.22s
11:32:06 [DETECT] inference took 0.20s
11:32:07 [DETECT] inference took 0.20s
11:32:08 [DETECT] inference took 0.22s
11:32:09 [DETECT] inference took 0.22s
11:32:09 [DETECT] inference took 0.23s
11:32:09 [DETECT] rejected drone candidate (confidence=0.45) -- overlaps a confidently-classified stationary object
11:32:10 [DETECT] inference took 0.20s
